-0.09392044	-0.093919	-0.18895721	-0.18895068	-0.18895145	-0.28314046	-0.28313066	-0.28313175	-0.37647326	-0.37646018	-0.28313175	-0.3764621	-0.47052368	-0.47050734	-0.47050996	-0.470508	-0.56294103	-0.56292139	-0.56292448	-0.56292357	-0.6580309	-0.65800805	-0.65801225	-0.65800992	-0.75070566	-0.75107041	-0.7510751	-0.75107204	-0.80901343	-0.80901343	-0.80902271	-0.80901343
-0.09027567	-0.09027567	-0.18165432	-0.18165432	-0.18165599	-0.27219089	-0.27219089	-0.27219506	-0.36149845	-0.36149845	-0.27219089	-0.36150179	-0.45190637	-0.45190637	-0.45191238	-0.45190637	-0.5406986	-0.5406986	-0.54070361	-0.5406986	-0.63213857	-0.63213857	-0.63214618	-0.63213857	-0.72118853	-0.72118853	-0.7211952	-0.72118853	-0.77732088	-0.7773345	-0.77735153	-0.77732088
-0.0870446	-0.08704802	-0.17479699	-0.17479869	-0.17480377	-0.26171724	-0.26172176	-0.26172742	-0.34703826	-0.34704592	-0.26171724	-0.34705189	-0.43383432	-0.43384045	-0.43385134	-0.43383432	-0.51979993	-0.51980902	-0.51982037	-0.51979993	-0.60723655	-0.60724545	-0.60726033	-0.60723655	-0.69384199	-0.6938526	-0.69386915	-0.69384199	-0.74816022	-0.74815868	-0.74816022	-0.74815868
-0.08345444	-0.08345444	-0.16799126	-0.16799126	-0.16799298	-0.25170685	-0.2517057	-0.25170685	-0.33421983	-0.33421896	-0.25170569	-0.33421983	-0.41781291	-0.41781222	-0.41781291	-0.41781222	-0.49982635	-0.49982577	-0.49982808	-0.49982577	-0.58443663	-0.58443466	-0.58443663	-0.58443466	-0.66708649	-0.66708476	-0.66708649	-0.66708476	-0.72035117	-0.72035117	-0.72035205	-0.72035156
-0.0802736	-0.0802736	-0.16161866	-0.16161866	-0.1616191	-0.24215143	-0.24215143	-0.24215173	-0.32149736	-0.32149736	-0.24215143	-0.32149758	-0.40191244	-0.40191244	-0.40191262	-0.40191244	-0.48114176	-0.48114176	-0.48114308	-0.48114235	-0.56218812	-0.56218812	-0.56218925	-0.56218862	-0.64242347	-0.64242347	-0.64242446	-0.64242391	-0.69351049	-0.69351049	-0.69351406	-0.69351089
-0.07711943	-0.07711943	-0.15529916	-0.15529916	-0.15530094	-0.23342076	-0.23342076	-0.23342195	-0.3092544	-0.3092544	-0.23342076	-0.3092553	-0.38726061	-0.38726061	-0.38726347	-0.38726061	-0.46372372	-0.46372372	-0.4637261	-0.46372372	-0.54161289	-0.54161289	-0.54161493	-0.5416134	-0.61870161	-0.61870161	-0.6187036	-0.61870205	-0.66836163	-0.66836163	-0.66836163	-0.66838132
-0.07436226	-0.07436226	-0.14977283	-0.14977283	-0.14977283	-0.22475919	-0.22475919	-0.22475919	-0.2982204	-0.2982204	-0.224764	-0.2982204	-0.37272777	-0.37272776	-0.37272776	-0.37273934	-0.44644547	-0.44644547	-0.44644547	-0.44645512	-0.5219393	-0.5219393	-0.5219393	-0.52195219	-0.59591032	-0.59591032	-0.59591032	-0.59592656	-0.64450802	-0.64450802	-0.64453403	-0.64451167
-0.07199076	-0.07199076	-0.14465388	-0.14465388	-0.14466118	-0.21653585	-0.21653584	-0.21654681	-0.28763806	-0.28763806	-0.21653706	-0.28764898	-0.35941138	-0.35941138	-0.35942309	-0.35941211	-0.4304056	-0.4304056	-0.43042087	-0.43040804	-0.50315475	-0.50315475	-0.50317353	-0.50315684	-0.57440077	-0.57440077	-0.57442314	-0.5744026	-0.62121263	-0.62121222	-0.62121592	-0.62121222
-0.06891651	-0.06891651	-0.13921517	-0.13921517	-0.13921702	-0.20874292	-0.20874292	-0.20874415	-0.27750119	-0.27750119	-0.20874292	-0.27750212	-0.34656454	-0.34656454	-0.3465675	-0.34656454	-0.41485965	-0.41485965	-0.41486211	-0.41485964	-0.48524569	-0.48524517	-0.48524991	-0.48524516	-0.55414763	-0.55414717	-0.55415132	-0.55414716	-0.59953234	-0.59953192	-0.59953565	-0.59954228
-0.06658584	-0.06658584	-0.13453581	-0.13453581	-0.13453581	-0.20137191	-0.20137191	-0.20137315	-0.26745055	-0.26744962	-0.20137315	-0.26745055	-0.33453589	-0.33453515	-0.33453813	-0.33454186	-0.40051043	-0.4005098	-0.40051229	-0.40051541	-0.46819553	-0.468195	-0.46819776	-0.46820351	-0.53441784	-0.53441738	-0.53442157	-0.53442901	-0.57843435	-0.57841082	-0.57839424	-0.57838547
