0.494549191	0.19431299	0.021673726	0.016491169	0.006286497	0.001184787	0.001291472	0.000670115	0.000619273	0.000865565	0.000672199	0.000611772	0.001028927	0.000566347	0.000825142	0.000900988	0.00077305	0.000534675	0.000612605	0.00046258	0.000671893	0.000698565	0.000558985	0.000653223	0.000564319	0.000489195
0.461981901	0.166810143	0.025702149	0.020676865	0.008889879	0.002976448	0.00212578	0.002141059	0.000641316	0.000826375	0.000511851	0.000481051	0.000857111	0.00042552	0.000707143	0.001003032	0.000726842	0.000493384	0.000443988	0.000826439	0.000567125	0.000480987	0.000604445	0.000470418	0.000549281	0.000720161
0.405961565	0.13406217	0.01747864	0.014686202	0.008792958	0.003330926	0.004413927	0.003838976	0.000976508	0.000769783	0.00096344	0.000795134	0.001119463	0.001212497	0.000872754	0.000639895	0.000432387	0.000574559	0.000520726	0.000586844	0.000696076	0.000806806	0.000742866	0.000485822	0.000490015	0.000476014
0.29655928	0.085436775	0.00914081	0.010076175	0.008175388	0.003218874	0.003676148	0.001523857	0.000816771	0.00086361	0.000881956	0.000609582	0.000531984	0.000743102	0.00107634	0.000678593	0.000590963	0.00069027	0.000498455	0.000452395	0.000545281	0.000605756	0.00029919	0.000466252	0.000678203	0.000687961
0.164628354	0.040338728	0.009530023	0.011580988	0.005764674	0.002523548	0.002802547	0.001176819	0.000747527	0.001150134	0.001223905	0.000788729	0.000962956	0.000788729	0.000939022	0.000737326	0.000457543	0.000696907	0.000595668	0.000756161	0.000897819	0.000609402	0.00039829	0.000526214	0.000467744	0.000490112
0.074901126	0.013707409	0.021176506	0.015575032	0.004140393	0.003651613	0.003938749	0.003079199	0.001619978	0.001498248	0.00141508	0.001035331	0.000923975	0.000898577	0.000641023	0.000830897	0.000638698	0.000721866	0.000572413	0.000477941	0.000515958	0.001083364	0.001143074	0.000734565	0.000463382	0.000803175
0.048825296	0.01751991	0.034998386	0.021402585	0.005184393	0.005678688	0.005773465	0.005022925	0.001123552	0.000790932	0.001460234	0.000578987	0.001014229	0.000731115	0.000841445	0.000306079	0.000541562	0.000635367	0.000878869	0.000564406	0.000502766	0.000727071	0.000597543	0.000614467	0.000510213	0.000495632
0.082310848	0.051466794	0.040489157	0.027240214	0.00812791	0.00478741	0.006388058	0.003865273	0.000858244	0.000808963	0.00166439	0.001348348	0.001217859	0.000629269	0.000588627	0.001046728	0.000858319	0.000837961	0.000809039	0.000481351	0.000542201	0.000518988	0.000797394	0.000585697	0.000481351	0.000429141
0.199908138	0.122322062	0.040055652	0.02590973	0.010672442	0.00426194	0.002977737	0.000941871	0.001846998	0.001620046	0.002481885	0.000733263	0.00126323	0.000883707	0.000777893	0.000688634	0.000695232	0.001014017	0.000585055	0.000733263	0.000505078	0.000812008	0.00087364	0.000516825	0.00034893	0.000494564
0.363809436	0.204316902	0.030812365	0.019694416	0.011205458	0.001927034	0.001231786	0.001399769	0.003388433	0.001615338	0.002448873	0.00114034	0.000995375	0.000746273	0.000767432	0.000519602	0.000892302	0.000782758	0.000985715	0.000614775	0.000692058	0.000456691	0.000781804	0.000592413	0.000638091	0.000451264
0.540084187	0.289493672	0.017670815	0.015795689	0.008637363	0.002642826	0.002694283	0.00445263	0.001769721	0.001741074	0.002023017	0.000868962	0.001060074	0.000790976	0.000736161	0.000533368	0.000645692	0.000589653	0.000570883	0.0005864	0.000656627	0.000651722	0.000612529	0.00042631	0.000800741	0.000862809
0.755217048	0.371558359	0.009705009	0.011153118	0.006837733	0.006495286	0.006961529	0.007275509	0.001235955	0.001662746	0.001905849	0.001520993	0.001492526	0.000798179	0.000544091	0.000360403	0.000882048	0.000647923	0.000914907	0.000667887	0.000636938	0.001045772	0.000546098	0.000636938	0.000555076	0.000705332
1.02117192	0.492474512	0.012159234	0.014372929	0.003672053	0.007393425	0.005833846	0.007954892	0.002261699	0.002368855	0.00245308	0.001263197	0.001092051	0.001334827	0.000578199	0.000416917	0.000412631	0.000850567	0.000731322	0.000731322	0.000886013	0.001379668	0.000800848	0.00062881	0.000547316	0.000757918
1.15532427	0.537626993	0.023223524	0.017427603	0.002498046	0.007095693	0.006540764	0.005060087	0.00221844	0.004211612	0.003453945	0.000760257	0.000668837	0.000605243	0.000690457	0.000597969	0.000566273	0.001264871	0.000879504	0.000570343	0.000586625	0.000593899	0.000682317	0.000459237	0.000378093	0.00072449
1.378618879	0.637399508	0.039422535	0.026221864	0.003179471	0.004435066	0.003696097	0.002458049	0.003424394	0.003663364	0.003009414	0.001290438	0.001059322	0.000850599	0.000638555	0.000895908	0.000576975	0.000352731	0.000471506	0.000786596	0.000615807	0.000392232	0.00038419	0.000548211	0.00040909	0.000665022
1.426466148	0.639811297	0.056015843	0.030359283	0.004973801	0.003042898	0.001952256	0.001514692	0.001729841	0.00262193	0.003098736	0.001768992	0.001430797	0.001355291	0.000626706	0.001127466	0.001159718	0.000603446	0.000645996	0.000634208	0.000603395	0.000738934	0.000488554	0.000518193	0.000638259	0.000524725
1.389637639	0.630710897	0.069129256	0.033560854	0.007452702	0.001671527	0.001310359	0.005176381	0.001438927	0.001640162	0.001776494	0.001250111	0.001298245	0.001178683	0.000738951	0.000782736	0.001474641	0.000694538	0.000503556	0.00055666	0.000403559	0.000780561	0.000497652	0.000516597	0.000502002	0.000485232
1.400620876	0.604704473	0.071776561	0.034253392	0.010345957	0.003853266	0.004631205	0.008013324	0.001892266	0.002315339	0.001776602	0.001403276	0.000440916	0.000787445	0.000715895	0.000881305	0.000581772	0.000874176	0.0005717	0.000631962	0.000596293	0.000569495	0.000617547	0.000606115	0.000502869	0.000511437
1.136959348	0.504374265	0.069818237	0.035213461	0.015378338	0.004510552	0.007230708	0.01202123	0.005826628	0.00408445	0.003330159	0.001118538	0.00082166	0.000817225	0.001067309	0.000788987	0.001188322	0.000461855	0.000659501	0.000563063	0.000394383	0.000733702	0.000336566	0.000737758	0.001062873	0.000403771
0.732970823	0.309458659	0.038364984	0.01941812	0.00737964	0.005987059	0.008567962	0.010052667	0.005524317	0.004158402	0.003740215	0.001236003	0.001477267	0.001347355	0.00062087	0.000679363	0.0015173	0.000418187	0.00041696	0.001050414	0.000871037	0.000753473	0.000948955	0.000769577	0.000509754	0.000631
0.835982848	0.348349075	0.045081863	0.021883883	0.010283878	0.007461752	0.009355547	0.010028079	0.005295279	0.003860585	0.004629491	0.001571998	0.001836065	0.002133131	0.000885033	0.001122265	0.0012048	0.000583833	0.001155265	0.000416734	0.000872631	0.000701398	0.000643667	0.000515731	0.000561133	0.000775664
0.617586169	0.244571429	0.027253514	0.014713798	0.008014591	0.005156774	0.007639435	0.008701953	0.003998273	0.003864622	0.003626726	0.001605403	0.001493939	0.00116213	0.00101167	0.00110972	0.00118432	0.000535134	0.000925259	0.000405093	0.000691503	0.00071369	0.000642989	0.000475793	0.000624412	0.000568148
0.402420324	0.155657143	0.01187153	0.009547232	0.004443714	0.005122487	0.004192919	0.003216684	0.001636795	0.002064019	0.002473407	0.00122703	0.000892763	0.001283182	0.000836989	0.000427601	0.001264968	0.000409765	0.000576332	0.000604031	0.00110562	0.000799806	0.000817642	0.000827505	0.000762246	0.000380934
0.233137347	0.083320124	0.011654565	0.00928901	0.002893983	0.002006367	0.001328833	0.001576234	0.002459785	0.002949911	0.002507237	0.000826403	0.000634827	0.000491449	0.001179965	0.000900837	0.000800167	0.000286755	0.000815422	0.000956662	0.000608591	0.000781558	0.00096978	0.0006031	0.000446605	0.000630553
0.10576869	0.034634232	0.012818506	0.009276083	0.001004608	0.001411577	0.001311492	0.003917499	0.003981285	0.004083068	0.003256923	0.0011237	0.000994842	0.001418667	0.002036396	0.001828449	0.00145592	0.000653454	0.000953005	0.000765213	0.001011941	0.001216832	0.000673609	0.000437164	0.000602733	0.000725211
0.052032432	0.009428429	0.02116512	0.011223354	0.00094309	0.001767289	0.003641744	0.009014041	0.006669043	0.005048228	0.003155055	0.001994489	0.002068818	0.001806755	0.001715501	0.001343984	0.001442258	0.00046758	0.001112339	0.000661268	0.000654768	0.000859895	0.000654768	0.000323367	0.000489263	0.000681599
0.067052788	0.01986451	0.035325324	0.015760367	0.002323573	0.003879083	0.006202949	0.013455359	0.008870154	0.006371436	0.004518416	0.001561536	0.002102859	0.002415264	0.001011746	0.001761303	0.001648919	0.000645404	0.000541356	0.000458066	0.000708002	0.000478888	0.000916164	0.000832873	0.00068705	0.000416616
0.199137346	0.075196664	0.049926941	0.021106823	0.004839218	0.007691578	0.012027569	0.019324329	0.005403108	0.005759606	0.004502479	0.000583187	0.000896275	0.001875756	0.001182075	0.001380554	0.001612962	0.000353491	0.000542968	0.000582818	0.00151815	0.000994112	0.00054413	0.000666948	0.000917122	0.000624883
