-0.09383152	-0.09382823	-0.18876943	-0.18876943	-0.18877432	-0.2820768	-0.2820768	-0.28208225	-0.37453564	-0.37453154	-0.28207244	-0.37454138	-0.46849048	-0.46849048	-0.46850096	-0.46848458	-0.56081786	-0.56081786	-0.56082879	-0.56080966	-0.65542009	-0.6554243	-0.65543551	-0.65541308	-0.74800433	-0.74800433	-0.74802027	-0.74799451	-0.83857048	-0.83857048	-0.83858688	-0.83855773
-0.08979621	-0.08979958	-0.18108291	-0.18108958	-0.18108458	-0.27114118	-0.27115133	-0.27114118	-0.3599706	-0.35999068	-0.27114007	-0.35997311	-0.4498997	-0.4499231	-0.4499017	-0.44989903	-0.53860396	-0.53862907	-0.53860675	-0.53860173	-0.62956424	-0.62959967	-0.62956663	-0.62956233	-0.71852398	-0.71856405	-0.71852899	-0.71852231	-0.80548886	-0.80553052	-0.80549146	-0.80548551
-0.0861842	-0.0861842	-0.17384498	-0.17384668	-0.17384668	-0.26067537	-0.26067877	-0.26067537	-0.34590657	-0.34591339	-0.26067877	-0.34590913	-0.43261318	-0.43262135	-0.43261318	-0.43261658	-0.51772118	-0.51773312	-0.51772403	-0.51772801	-0.60506798	-0.6050811	-0.60506798	-0.60507576	-0.69081627	-0.6908316	-0.69081925	-0.69082775	-0.77458948	-0.77460463	-0.77459213	-0.77460463
-0.08298301	-0.08298301	-0.16742778	-0.16742951	-0.1674347	-0.25067204	-0.2506755	-0.25068126	-0.33271531	-0.33272225	-0.2506755	-0.33272833	-0.4158399	-0.41584577	-0.41585447	-0.41584823	-0.49814277	-0.49814971	-0.49816128	-0.49815492	-0.58228174	-0.58229012	-0.58230199	-0.58229108	-0.66446267	-0.66447435	-0.66448646	-0.66447435	-0.74506915	-0.74508457	-0.7450969	-0.74508456
-0.08018273	-0.08018273	-0.16105944	-0.1610612	-0.16105944	-0.2411263	-0.2411263	-0.24112513	-0.32000653	-0.32000918	-0.24112513	-0.32000565	-0.40033035	-0.40033247	-0.40032965	-0.40032965	-0.47909643	-0.47909937	-0.47909408	-0.47909466	-0.5600505	-0.56005301	-0.56004849	-0.56004899	-0.63944781	-0.63945089	-0.63944386	-0.63944429	-0.71728679	-0.71728953	-0.71728327	-0.71728366
-0.07702876	-0.07702876	-0.15511635	-0.15511814	-0.15511814	-0.23240401	-0.23240401	-0.23240401	-0.30814811	-0.3081508	-0.23241352	-0.3081508	-0.38532252	-0.38532252	-0.38532252	-0.38533754	-0.4616953	-0.46169828	-0.46169828	-0.46171438	-0.53949494	-0.53949494	-0.53949494	-0.53951533	-0.61612205	-0.61612518	-0.61612518	-0.61614658	-0.69121481	-0.69121481	-0.69121481	-0.69124061
-0.07427151	-0.07427151	-0.14922257	-0.14922438	-0.14922257	-0.22375148	-0.22375148	-0.22375148	-0.29712267	-0.29712539	-0.2237551	-0.29712267	-0.37154083	-0.37154083	-0.37154083	-0.37154445	-0.44480147	-0.44480147	-0.44480147	-0.44480872	-0.520205	-0.520205	-0.520205	-0.52021325	-0.59371896	-0.59371896	-0.59371896	-0.59372618	-0.6657184	-0.6657184	-0.6657184	-0.66572645
-0.07153659	-0.07153659	-0.14374507	-0.1437469	-0.14374507	-0.21553738	-0.21553738	-0.21553738	-0.28654922	-0.28655197	-0.21553616	-0.28654922	-0.35823343	-0.35823343	-0.35823343	-0.35823123	-0.42913684	-0.42913989	-0.42913684	-0.429135	-0.50143416	-0.50143415	-0.50143154	-0.50142998	-0.57222777	-0.57223097	-0.57222777	-0.57222412	-0.64224819	-0.64224819	-0.64224535	-0.64224315
-0.068826	-0.068826	-0.13903214	-0.13903399	-0.13903214	-0.20775263	-0.20775386	-0.20775386	-0.27642151	-0.27642428	-0.20775386	-0.27642151	-0.34503652	-0.34504245	-0.34503776	-0.34503652	-0.41359865	-0.41360359	-0.4136005	-0.4136005	-0.48353437	-0.48354228	-0.48353595	-0.48353595	-0.55198892	-0.55199585	-0.55199262	-0.55199262	-0.61896669	-0.61897533	-0.61896875	-0.61896875
-0.06649518	-0.06649518	-0.13364586	-0.13364773	-0.13364586	-0.20074538	-0.20074894	-0.20074538	-0.26637981	-0.26638262	-0.20074911	-0.26637981	-0.33302116	-0.33302714	-0.33302116	-0.33302714	-0.39890763	-0.39891511	-0.39890576	-0.39891075	-0.46650002	-0.46650658	-0.46650002	-0.46650641	-0.53263151	-0.53264129	-0.53263151	-0.5326371	-0.5973073	-0.5973185	-0.59730522	-0.59731394
