4.853980907	1.228834701	0.551227467	0.588061224	0.497806632	0.540803396	0.466142553	0.313803172	0.389356234	0.426655913	0.419909752	0.41117393	0.33873448	0.377935829	0.422788901	0.34944111	0.375251247	0.50368708	0.338646488
20.79729761	8.501707402	0.864719022	0.956225396	1.306375087	0.71699881	0.670590616	0.522093476	0.489666107	0.189322862	0.366849118	0.549472754	0.479665907	0.468161136	0.336848517	0.394956037	0.301945093	0.225730855	0.292139449
48.51307887	18.83457483	1.17109278	0.607189642	1.361706077	0.327168126	0.520233559	0.434043626	0.432149357	0.392779847	0.348472575	0.352336811	0.391706321	0.321775722	0.384215493	0.449985031	0.371563941	0.371633215	0.401588267
92.25108997	36.92810076	0.228342187	0.274835964	1.509168647	0.452152747	0.404270363	0.387848216	0.340890358	0.448835923	0.368112885	0.441315058	0.389810102	0.279541395	0.4217417	0.251232369	0.305748401	0.289491868	0.302431577
138.2006535	54.05633345	0.598227302	0.479776335	0.982588693	0.286244831	0.314235786	0.375687306	0.399490894	0.404695798	0.537224083	0.53182085	0.438582421	0.323642791	0.252062469	0.317758244	0.545130602	0.292337195	0.352366664
191.2785493	70.58086548	0.657352867	0.462962402	0.645169437	0.359378857	0.484907707	0.353830075	0.548824685	0.370107316	0.548147271	0.445357589	0.413624536	0.377879439	0.27085117	0.348451493	0.220617536	0.574651112	0.373075293
214.3089196	90.82178061	0.629602172	0.920930677	0.431268971	0.332816941	0.5204821	0.458985671	0.441792655	0.40355227	0.415967042	0.289509597	0.498828428	0.475716742	0.425205942	0.369628184	0.415967042	0.305100241	0.274063311
240.8443814	93.70266822	0.639670951	1.395233175	0.856445374	0.441297293	1.145691974	0.26826302	0.362366638	0.277625368	0.329761825	0.412565266	0.2591441	0.406268754	0.365432474	0.43096603	0.38899887	0.362528603	0.313350484
254.8034306	108.5236225	0.757303831	1.043990039	1.667481504	0.466578252	0.54460152	0.435337697	0.389780063	0.361692862	0.374032797	0.302099984	0.337724543	0.401539773	0.334185885	0.578508485	0.411363807	0.39457707	0.282963693
284.1879814	104.0098313	1.331358741	0.691446281	2.497813064	0.350676083	0.330710128	0.485388386	0.359926736	0.31242234	0.653788438	0.281990118	0.331519545	0.366517761	0.622760316	0.335489639	0.395580184	0.385674299	0.439173819
253.0735054	99.80098551	1.671239003	1.002455098	2.847521079	0.252904765	0.502432249	0.280870295	0.514726374	0.492547526	0.336801354	0.247118083	0.255314166	0.3541614	0.425043103	0.298951101	0.348374718	0.312933866	0.475187481
232.0691327	84.41069598	2.636005516	0.548193397	3.251503435	0.42537259	0.241163717	0.47568504	0.311339869	0.428998896	0.333936232	0.392139594	0.456585547	0.379654411	0.461221873	0.598067774	0.260217627	0.408251082	0.493444849
210.7058101	65.49494767	3.132847393	0.457617464	4.036180149	0.791242313	1.017971665	0.737794565	0.323206949	0.512241427	0.424529429	0.49241381	0.356421007	0.319608293	0.351800164	0.312452988	0.268779022	0.398484679	0.469225581
167.7235626	62.11845511	3.204976332	0.377999863	3.48927708	0.800672013	1.086347781	1.035031742	0.228299939	0.356694518	0.489087662	0.406636471	0.536073042	0.325017754	0.196810679	0.308127585	0.267349011	0.366503428	0.327829362
129.2064017	43.70336869	2.799637275	0.341720506	3.234726211	1.318376547	0.273155951	0.954067897	0.397013058	0.395971217	0.539200302	0.622614729	0.513607493	0.39543519	0.547414172	0.367313315	0.421027998	0.311069565	0.384059986
80.35632048	28.60122438	2.855657196	0.497759297	1.824722951	0.835966315	1.110112383	1.029738243	0.449216998	0.588160551	0.588876474	0.621065857	0.272235821	0.224010498	0.320300559	0.298019948	0.223215961	0.28767418	0.362875437
52.33578248	16.05624058	2.301537171	1.191228442	2.019410717	0.59695751	0.945496158	0.702987766	0.398867199	0.648181586	0.397434358	0.415309053	0.526390075	0.379846231	0.523524393	0.396789579	0.294627994	0.375941738	0.518151238
25.5543948	0.585205572	1.636174236	0.7701466	0.843453227	0.645514133	0.340051186	0.352021615	0.477872126	0.347625458	0.524059781	0.398209271	0.459545469	0.47660088	0.290685417	0.520881667	0.386815662	0.341661244	0.343001092
9.640325902	0.961176404	1.612672422	1.688292333	1.189278603	0.289078082	0.358739128	0.617383955	0.360687024	0.610216168	0.488898624	0.394339309	0.609264498	0.366716507	0.551342113	0.311480151	0.277827866	0.356969459	0.443546182
11.4187004	1.833016441	1.592010496	1.931596038	1.994869896	0.920658388	0.359494005	0.703350054	0.355704855	0.537466772	0.387221445	0.446465474	0.363523833	0.361178196	0.48604172	0.238807858	0.359734684	0.152853523	0.490071548
30.5762443	7.479617066	2.354941687	2.40131396	4.424152014	1.017658235	0.603930612	0.35841341	0.342491196	0.659645022	0.465358622	0.240852452	0.296566862	0.342491196	0.5766063	0.28830315	0.351215485	0.277506263	0.339352811
72.73738132	29.00127127	2.405630202	2.639581246	6.64620361	1.819974621	1.655174483	0.402834058	0.431236941	0.33982618	0.371845157	0.422974678	0.498890989	0.348088443	0.525918032	0.431236941	0.324798512	0.465841936	0.250942353
134.1073938	56.55068459	3.245151326	3.61644087	7.657099504	2.526069157	2.930519769	1.082676743	0.547374462	0.507663583	0.43244246	0.6360655	0.337101035	0.349173217	0.356868187	0.442878996	0.38468346	0.345886436	0.469313677
216.9103929	90.67549824	3.899691647	2.681206391	9.295866494	2.707315238	2.841386158	1.496178105	0.203607121	0.326756176	0.250198149	0.469214609	0.280081894	0.233211109	0.376016005	0.405082717	0.307292183	0.257551443	0.394890494
305.2127529	133.3827909	6.485384027	1.768831507	10.55220061	3.138324035	3.763868912	2.374809719	0.247405191	0.557687252	0.32512488	0.381885613	0.372860582	0.409441378	0.396728433	0.581555103	0.444165786	0.508725008	0.381587265
430.1743241	178.9975168	7.090344814	1.121027551	12.99984853	1.113043981	1.74530958	1.824222404	0.321439038	0.496731687	0.504715257	0.600379743	0.393152811	0.552265239	0.300172576	0.37536204	0.255024584	0.618961954	0.399271243
560.6730729	253.5990684	7.314287557	1.736858742	13.24243421	0.93259153	1.723552016	0.991682059	0.470743123	0.710264199	0.446106273	0.326345734	0.481940871	0.547817138	0.400388658	0.249956461	0.395209777	0.573376102	0.369689624
753.9571552	324.0617265	7.617886646	0.395385035	14.15019829	0.934692351	0.517184735	1.40128604	0.370541004	0.632927048	0.521423655	0.574748648	0.375394411	0.410534748	0.519181297	0.677159714	0.370541004	0.67570994	0.157241032
1013.625097	348.0021675	8.644115184	0.299154898	11.15910534	0.579637071	0.58590479	0.776437193	0.466519	0.960701876	0.657051403	0.446074131	0.459975112	0.322323198	0.489687301	0.282254317	0.452341851	0.585651473	0.499499307
1244.011314	477.3461459	8.553401767	0.28108186	13.90608743	0.435235026	0.332495521	0.899061269	0.527415173	0.457245158	0.390556131	0.493076091	0.488322795	0.470626872	0.354725197	0.488542339	0.39487034	0.40803251	0.403937845
1442.781852	561.5891003	7.086130733	0.704976324	11.44043422	1.369562943	1.273365056	0.545931386	0.561852639	0.513837492	0.420488671	0.59059469	0.424427087	0.573416496	0.564450317	0.988701432	0.661821349	0.77134281	0.79010475
1692.541638	676.4591674	6.596404813	2.035099242	8.305393669	1.094779663	1.723156617	1.252619021	0.852993695	0.945969892	0.847022246	0.743854705	0.77091513	1.838644863	0.720336221	0.911207453	0.706729923	0.960448295	0.894793838
1923.125022	769.0787109	8.176782719	3.551002964	6.241842414	3.166597328	2.863884374	1.464159414	0.864902166	1.026408892	0.742173877	0.673659696	0.959338737	0.716630018	0.784148803	1.04670939	0.790766092	1.114228174	0.535271424
2470.476614	851.4157431	7.176120648	3.753001793	4.398306914	5.003936256	5.194870567	2.159404637	0.758504964	1.37972404	0.999030048	0.725968261	0.70969991	1.1365326	0.771943846	0.516713948	0.742765196	0.612081901	1.124494143
2476.264454	1081.314619	8.059632802	5.384662295	4.080433512	5.330622487	6.645218222	3.448608764	0.656179075	1.93151204	0.951612525	0.607947843	0.962777586	0.655421955	0.594997287	0.8182985	0.728978015	0.412901076	0.485099632
2779.038257	1033.638391	5.823719523	6.283911494	1.833926335	8.114119212	10.0022598	3.996151845	0.641427807	1.596988801	1.005238886	0.393186384	0.811524008	0.955709033	1.161709796	0.925496599	1.169127642	0.609077609	0.701517825
3386.33872	1224.437876	6.286062562	7.519683205	4.147738226	7.902667063	9.703122885	4.482296251	0.983877348	1.205064364	1.343131621	1.221808818	0.685562558	0.870592413	0.654880946	0.712682085	0.41223534	0.915999081	0.888641199
3325.613501	1231.560445	6.617906077	10.74160541	7.731538288	7.751914268	8.526201511	4.87301433	1.028154974	1.924383968	0.662092002	0.790885176	0.627877336	1.229340185	0.830423068	0.519587492	1.085594013	0.901064044	0.873407896
3921.951482	1489.872611	10.41111989	12.53391381	12.36009995	8.978914372	10.78533035	4.859197326	0.952007728	1.814484893	0.67357884	0.82666494	0.629670238	0.640824793	0.718884529	0.909391676	1.0306791	1.123527946	0.67357884
4279.226264	1468.144553	10.84557696	12.27747418	20.42862871	6.152121525	6.334491947	5.216775106	0.905496	1.628495122	0.784337241	0.750633223	0.629474463	1.168459227	0.608251935	0.458518416	0.644050253	0.95074085	1.242855657
4575.074002	1794.420487	15.86266889	16.39738546	32.08248214	5.049460052	4.312195814	4.158599097	1.437065278	2.579980401	0.865885489	0.569556624	0.786215192	0.805085011	1.026226061	0.417583073	0.601899133	0.479021759	0.636142845
4855.625157	1936.948036	24.47470677	15.73661312	37.54424201	3.586960809	2.906384049	1.607031702	0.714761575	1.453192025	0.499386027	1.029539989	0.900421493	0.634292206	0.849667754	0.603524271	0.487551589	0.676894579	0.807065381
4623.366151	2053.984225	26.99256301	17.68652042	63.56962447	2.337370694	1.547596617	3.789085948	0.708738343	2.311340021	1.12417521	0.65397001	0.816028104	1.039715619	0.655093463	0.584356048	0.477066287	0.854827355	1.239449511
5475.691614	2089.07174	37.15837295	20.00046174	77.43008901	1.176134696	0.850373545	2.83223187	0.929258276	1.40584549	1.443552006	0.973811755	0.678910156	0.51776543	0.558943645	0.771488813	0.716616672	1.117790855	0.918621374
5822.23548	2232.988891	38.67455329	21.77096577	89.8969215	3.020833843	1.722934984	3.001584252	0.70225599	1.054735963	1.7654901	1.637824751	1.073985554	0.992931255	0.911876957	0.919473785	0.606394313	1.271052439	0.865265906
6170.669224	2363.688189	53.88494009	19.63102236	115.8947424	5.904507465	5.409419223	5.130932087	1.69625741	2.148218824	1.962560733	1.417770274	0.749207753	0.800134799	0.823277596	1.015511077	0.797943002	0.916106641	1.163543321
6234.074214	2473.205613	58.14000576	20.09479119	143.1530911	16.253092	10.61446899	9.808951421	2.724987525	1.795544173	1.084350578	1.05198949	0.453934647	1.155720855	0.763749098	0.979239571	1.042582104	0.670804763	0.897082265
6377.593516	2485.603169	65.42705124	18.7908747	164.3110318	18.71460623	22.7286258	14.43418299	2.753317311	3.609054628	1.494351717	1.680457075	0.799211046	1.02908832	1.09112344	1.202439323	0.291912394	0.600351331	0.855737317
6880.765719	2614.878455	84.19894818	18.33917843	196.2940773	33.49220419	37.2912558	19.56462456	5.132922516	4.925024478	1.416229578	0.816794277	0.972050689	0.986496813	0.754691713	1.189409665	0.899152952	0.888357779	0.785742995
3738.689723	2713.649632	70.91860921	17.30122316	230.7450434	48.10402291	52.02042328	23.71493585	5.458774417	8.691358851	1.262631162	2.019321092	0.901393736	1.13934517	1.138300991	1.238496053	0.503223937	0.807101929	0.962514642
6171.196402	2705.649005	94.23061435	12.76404317	247.4536549	61.59488451	66.3860212	35.0436316	5.331500695	13.77685135	0.727031661	1.818648601	0.789254215	0.975921879	0.560002991	1.182559093	0.667531343	0.574197511	0.681725863
