-0.09382823	-0.09382823	-0.1887678	-0.1887678	-0.18876943	-0.28207244	-0.28128864	-0.28128973	-0.37452826	-0.37452826	-0.28128864	-0.37453154	-0.46848459	-0.46848459	-0.46848721	-0.46848458	-0.56080911	-0.56080911	-0.56081403	-0.56080911	-0.65541262	-0.65541262	-0.65541682	-0.65541262	-0.7479941	-0.7479941	-0.74800064	-0.7479941	-0.80548551	-0.80548551	-0.80551564	-0.80548551
-0.08979621	-0.08979621	-0.18108291	-0.18108291	-0.18108958	-0.27114007	-0.27036399	-0.27037402	-0.35996976	-0.35996976	-0.27036399	-0.35998315	-0.44989903	-0.44989903	-0.44991574	-0.44989903	-0.53860173	-0.53860173	-0.53862182	-0.53860173	-0.62956233	-0.62956233	-0.6295857	-0.62956233	-0.71852231	-0.71852231	-0.71854902	-0.71852231	-0.77458607	-0.77458607	-0.77458607	-0.77458607
-0.0861842	-0.0861842	-0.17384498	-0.17384498	-0.17384498	-0.26067424	-0.25990611	-0.25990611	-0.34590571	-0.34590571	-0.25990611	-0.34590571	-0.43261045	-0.43261045	-0.43261045	-0.43261045	-0.51771891	-0.51771891	-0.51771891	-0.51771891	-0.60506361	-0.60506361	-0.60506361	-0.6050636	-0.69081244	-0.69081244	-0.69081244	-0.69081244	-0.74506568	-0.74506568	-0.74506568	-0.74506568
-0.08298301	-0.08298301	-0.16742778	-0.16742778	-0.16742778	-0.25067088	-0.24991094	-0.24991094	-0.33271444	-0.33271444	-0.24991094	-0.33271444	-0.41583713	-0.41583713	-0.41583713	-0.41583713	-0.49814046	-0.49814046	-0.49814046	-0.49814046	-0.58227777	-0.58227777	-0.58227777	-0.58227777	-0.66445877	-0.66445877	-0.66445877	-0.66445877	-0.717306	-0.71728327	-0.71728366	-0.71728327
-0.08018279	-0.08018273	-0.1610612	-0.16105944	-0.16105944	-0.24112982	-0.24037361	-0.24037361	-0.32001359	-0.32000565	-0.24037361	-0.32000565	-0.40034092	-0.40032965	-0.40032965	-0.40032965	-0.47910878	-0.47909408	-0.47909408	-0.47909408	-0.56006658	-0.56004849	-0.56004899	-0.56004848	-0.6394654	-0.63944386	-0.6394443	-0.63944385	-0.69120885	-0.69120845	-0.69120885	-0.69121203
-0.07702876	-0.07702876	-0.15511635	-0.15511635	-0.15511635	-0.23240282	-0.23165995	-0.23165995	-0.30814722	-0.30814722	-0.23166114	-0.30814722	-0.38531966	-0.38531966	-0.38531966	-0.38532252	-0.46169351	-0.46169292	-0.46169292	-0.4616953	-0.53949086	-0.53949035	-0.53949035	-0.53949239	-0.61611849	-0.61611804	-0.61611804	-0.61612205	-0.66571559	-0.66571196	-0.66571559	-0.66571196
-0.07427279	-0.07427151	-0.14922438	-0.14922257	-0.14922257	-0.22375148	-0.22301629	-0.22301749	-0.29712539	-0.29712176	-0.22301628	-0.29712267	-0.37154083	-0.37153794	-0.37154073	-0.37153794	-0.44480147	-0.44479905	-0.44480147	-0.44479905	-0.520205	-0.52020035	-0.52020242	-0.52020035	-0.59371896	-0.59371489	-0.59371896	-0.59371489	-0.64224169	-0.64224169	-0.64224535	-0.64224168
-0.07153659	-0.07153659	-0.14374507	-0.14374507	-0.14374507	-0.21553616	-0.21517371	-0.21517493	-0.2865483	-0.2865483	-0.21517371	-0.28654922	-0.3582305	-0.3582305	-0.35823343	-0.3582305	-0.42913439	-0.42913439	-0.42913684	-0.42913439	-0.50142946	-0.50142945	-0.50143154	-0.50142945	-0.57222366	-0.57222366	-0.57222777	-0.57222366	-0.61896505	-0.61896505	-0.61897533	-0.61896505
-0.068826	-0.068826	-0.13903214	-0.13903214	-0.13903319	-0.20775263	-0.20739485	-0.20739609	-0.27642058	-0.27642058	-0.20739485	-0.27642428	-0.34503578	-0.34503578	-0.34503944	-0.34503578	-0.41359803	-0.41359803	-0.41360359	-0.41359803	-0.48353384	-0.48353384	-0.48354228	-0.48353384	-0.55198846	-0.55198846	-0.55199585	-0.55198846	-0.59730523	-0.59730357	-0.5973102	-0.59730356
-0.06649518	-0.06649518	-0.13364586	-0.13364586	-0.13364586	-0.20074414	-0.20003812	-0.20003936	-0.26637981	-0.26637887	-0.20003812	-0.26637981	-0.33302116	-0.33302041	-0.3330234	-0.33302041	-0.39890576	-0.39890514	-0.39890763	-0.39890514	-0.46650002	-0.46649789	-0.46650268	-0.46649789	-0.53263151	-0.53262965	-0.53263384	-0.53262965	-0.57652171	-0.57652171	-0.57652171	-0.5762961
