0.053710545	0.076927929	0.107500272	0.12013514	0.160100183	0.170520649	0.211400139	0.219402488	0.26520011	0.271153927	0.320300091	0.371600079	0.423000069	0.476800061	0.530600055	0.58570005	0.633300109
0.053711281	0.076930679	0.10750064	0.120136901	0.16010043	0.17052189	0.211400326	0.219403452	0.26520026	0.271154707	0.320300215	0.371600185	0.423000163	0.476800144	0.53060013	0.585700118	0.633300001
0.053710008	0.077241565	0.107500004	0.120336216	0.160100003	0.170662371	0.211400002	0.219512653	0.265200002	0.271243073	0.320300001	0.371600001	0.423000001	0.476800001	0.530600001	0.585700001	0.633300726
0.053718561	0.078077676	0.107504278	0.120874601	0.160102872	0.171042419	0.211402175	0.219808255	0.265201734	0.271482355	0.320301436	0.371601237	0.423001087	0.476800964	0.530600867	0.585700785	0.633300199
0.053712346	0.07891239	0.107501172	0.121415447	0.160100787	0.171425059	0.211400596	0.220106135	0.265200475	0.271723593	0.320300393	0.371600339	0.423000298	0.476800264	0.530600237	0.585700215	0.63330021
0.053712479	0.076927238	0.107501238	0.120134698	0.160100832	0.170520338	0.21140063	0.219402246	0.265200502	0.271153731	0.320300416	0.371600358	0.423000315	0.476800279	0.530600251	0.585700227	0.633300732
0.053718632	0.076952112	0.107504313	0.120150627	0.160102896	0.17053156	0.211402193	0.219410968	0.265201748	0.271160788	0.320301448	0.371601248	0.423001096	0.476800972	0.530600874	0.585700792	0.633300723
0.053718525	0.077240149	0.10750426	0.120335308	0.16010286	0.17066173	0.211402166	0.219512155	0.265201727	0.27124267	0.32030143	0.371601232	0.423001083	0.47680096	0.530600863	0.585700782	0.633300722
0.053718507	0.076817709	0.107504251	0.120064591	0.160102854	0.170470954	0.211402162	0.219363867	0.265201723	0.271122677	0.320301427	0.37160123	0.42300108	0.476800958	0.530600861	0.58570078	0.633300043
0.053710505	0.076936903	0.107500253	0.120140887	0.16010017	0.170524698	0.211400128	0.219405635	0.265200102	0.271156473	0.320300085	0.371600073	0.423000064	0.476800057	0.530600051	0.585700046	0.633300204
