-0.09484069	-0.09484069	-0.19079496	-0.09484069	-0.19079496	-0.19079496	-0.28511102	-0.28511102	-0.28510994	-0.37857442	-0.37857442	-0.37857442	-0.47354159	-0.47354354	-0.47354159	-0.56687424	-0.56687424	-0.56687261	-0.6617056	-0.66170792	-0.6617042	-0.7556851	-0.75568713	-0.75568407	-0.81256524	-0.81256524	-0.8125619	-0.77333428	-0.77335746	-0.77333749	-0.73744011	-0.73744821	-0.7374428
-0.09080133	-0.09080033	-0.18270681	-0.09080033	-0.18270515	-0.18270515	-0.27376754	-0.27376754	-0.27376643	-0.36359914	-0.36359754	-0.36359671	-0.45453148	-0.45453148	-0.45452882	-0.544233	-0.544233	-0.54423078	-0.63581187	-0.63580982	-0.63580792	-0.72577081	-0.72577081	-0.72576707	-0.78238492	-0.78238228	-0.78237926	-0.74541966	-0.74541713	-0.74541424	-0.71163052	-0.71163596	-0.71163358
-0.08718022	-0.08718022	-0.17584206	-0.08718022	-0.17584037	-0.17584037	-0.26289735	-0.26289735	-0.26289622	-0.34912368	-0.34912113	-0.34912028	-0.43682366	-0.43682342	-0.43682162	-0.52292573	-0.5229229	-0.5229212	-0.61126623	-0.61126381	-0.61126236	-0.69723901	-0.69723901	-0.69723563	-0.75242176	-0.75241984	-0.7524183	-0.71881628	-0.71882176	-0.7188192	-0.68707518	-0.68707826	-0.68707518
-0.08397124	-0.08397124	-0.16864686	-0.08397124	-0.16864514	-0.16864514	-0.25325882	-0.25325882	-0.25325768	-0.33590773	-0.33590576	-0.3359049	-0.4200174	-0.42001533	-0.42001464	-0.50292437	-0.50292437	-0.50292206	-0.58767291	-0.58767045	-0.58766848	-0.67083675	-0.67083459	-0.67083287	-0.72420433	-0.72420901	-0.72420277	-0.69315882	-0.6931614	-0.69316533	-0.6630716	-0.66307244	-0.66307106
-0.08078621	-0.08078621	-0.16264722	-0.08078621	-0.16264547	-0.16264547	-0.24331522	-0.24331522	-0.24331405	-0.32317153	-0.32317153	-0.32317065	-0.40447495	-0.40447705	-0.40447425	-0.48421564	-0.48421564	-0.4842133	-0.56577423	-0.56540103	-0.56577223	-0.64576945	-0.64577164	-0.6457677	-0.69770899	-0.69772798	-0.69771255	-0.66877517	-0.66878158	-0.66877629	-0.64028251	-0.64028389	-0.64028251
-0.07800056	-0.07800056	-0.15631868	-0.07800056	-0.15631868	-0.15631868	-0.23457652	-0.23458007	-0.23457652	-0.31129018	-0.31129464	-0.31129018	-0.38943238	-0.38944092	-0.38943238	-0.46602933	-0.46604181	-0.4660323	-0.54480065	-0.54481436	-0.54480421	-0.62202429	-0.62204206	-0.6220274	-0.67215892	-0.67215611	-0.6721529	-0.64530027	-0.64530365	-0.64530177	-0.61835094	-0.61835406	-0.61835094
-0.07486607	-0.07486607	-0.15078392	-0.07486607	-0.15078392	-0.15078212	-0.22590603	-0.22590603	-0.22590483	-0.29986866	-0.29986866	-0.29986776	-0.37488139	-0.37488139	-0.37487922	-0.4491003	-0.4491003	-0.44909849	-0.52473402	-0.52473145	-0.5247299	-0.59920636	-0.59920636	-0.59920276	-0.64790589	-0.64791159	-0.64790954	-0.62271856	-0.62272008	-0.62271856	-0.59725853	-0.59725992	-0.59725888
-0.07212655	-0.07212655	-0.14529089	-0.07212655	-0.14529271	-0.14529089	-0.21767235	-0.21767357	-0.21767357	-0.28890902	-0.28890994	-0.28890994	-0.36154443	-0.36154735	-0.36154516	-0.43267293	-0.43267537	-0.43267537	-0.50592246	-0.50592715	-0.50592454	-0.57766574	-0.57766984	-0.57766756	-0.62458551	-0.62458838	-0.62459208	-0.60135265	-0.60135379	-0.60135227	-0.57698647	-0.57698908	-0.57698751
-0.06977037	-0.06977037	-0.14020817	-0.06977408	-0.14020817	-0.14020817	-0.20987138	-0.20987138	-0.20987507	-0.2787642	-0.27876522	-0.27876698	-0.34832372	-0.34832372	-0.34832741	-0.4171107	-0.4171107	-0.41711378	-0.48799204	-0.48799467	-0.48799836	-0.55702923	-0.55703153	-0.55703475	-0.60287381	-0.60288036	-0.6028754	-0.58083745	-0.58083898	-0.58083745	-0.55720327	-0.55720292	-0.55720292
-0.06707572	-0.06707572	-0.13516357	-0.06707572	-0.13516544	-0.13516357	-0.20248978	-0.20249102	-0.20248978	-0.26870186	-0.2687056	-0.2687028	-0.33592408	-0.33592706	-0.33592482	-0.40238681	-0.40239228	-0.40238744	-0.47056331	-0.47056809	-0.47056543	-0.53727371	-0.53728049	-0.53727557	-0.58169635	-0.5817001	-0.58169802	-0.56082922	-0.56083075	-0.56082922	-0.53820872	-0.53821032	-0.5382101
-0.06475855	-0.06475855	-0.13051574	-0.06475855	-0.13051574	-0.13051574	-0.19517269	-0.19517395	-0.19517269	-0.25942989	-0.25943084	-0.25943084	-0.32433442	-0.32433742	-0.32433517	-0.38849028	-0.38849279	-0.38849091	-0.45433678	-0.45399066	-0.45399066	-0.51838977	-0.51839399	-0.51839164	-0.56173479	-0.56173646	-0.56173479	-0.54132439	-0.54132593	-0.54132477	-0.51968184	-0.51968495	-0.51968322
-0.06246092	-0.06246092	-0.12590672	-0.06246092	-0.12590672	-0.12590672	-0.18861271	-0.18861271	-0.18861271	-0.25058037	-0.25058132	-0.25058037	-0.3131866	-0.31318735	-0.3131866	-0.37505526	-0.37505589	-0.37505526	-0.43824766	-0.43824923	-0.43824766	-0.50070216	-0.50070404	-0.50070216	-0.54194494	-0.54194621	-0.54194452	-0.52326785	-0.523269	-0.523269	-0.50161577	-0.50161714	-0.50161789
-0.06018437	-0.06018437	-0.12133961	-0.06018437	-0.12133961	-0.12133961	-0.18176636	-0.18176657	-0.18176636	-0.24146611	-0.24146707	-0.24146611	-0.30247311	-0.30247387	-0.30247311	-0.3620764	-0.3620764	-0.36207576	-0.42298369	-0.42298369	-0.42298314	-0.48316449	-0.48316591	-0.48316401	-0.52333609	-0.52333779	-0.52333609	-0.5053618	-0.50536142	-0.50536142	-0.48457882	-0.48457882	-0.48457882
-0.05826515	-0.05826515	-0.11715191	-0.05826515	-0.11715191	-0.11715191	-0.17565593	-0.17565704	-0.17565593	-0.2331101	-0.23311106	-0.2331101	-0.29185211	-0.29185288	-0.29185211	-0.34954509	-0.34954573	-0.34954509	-0.40852285	-0.4085234	-0.40852285	-0.4664524	-0.46645288	-0.4664524	-0.50554765	-0.50554935	-0.50554765	-0.4879219	-0.48792344	-0.48792343	-0.46767965	-0.46768271	-0.46767999
-0.05603006	-0.05603006	-0.11333083	-0.05603006	-0.11333083	-0.11333083	-0.16959652	-0.1695978	-0.16959652	-0.22515811	-0.22515907	-0.22515811	-0.28165888	-0.28165964	-0.28165887	-0.33745581	-0.33745645	-0.33745581	-0.39451726	-0.39451944	-0.39451725	-0.45054708	-0.45054899	-0.45054708	-0.48791503	-0.48791673	-0.48791546	-0.4712414	-0.47124292	-0.47124292	-0.45093198	-0.45093489	-0.45093198
-0.05446864	-0.05446864	-0.10921531	-0.05446864	-0.10921531	-0.10921531	-0.16391552	-0.16391552	-0.16391552	-0.21759935	-0.21760032	-0.21759935	-0.27188408	-0.27188485	-0.27188408	-0.32612251	-0.32612315	-0.32612315	-0.38095938	-0.38095993	-0.38095993	-0.4351043	-0.43510621	-0.43510477	-0.47139891	-0.47140019	-0.47139891	-0.45500172	-0.45500324	-0.45500323	-0.43514916	-0.43515183	-0.43514916
-0.05227508	-0.05227508	-0.10577914	-0.05227508	-0.10577914	-0.10577914	-0.1579642	-0.15796475	-0.1579642	-0.21010461	-0.21010557	-0.21010461	-0.26283528	-0.26283605	-0.26283605	-0.31488613	-0.31488613	-0.31488613	-0.36815909	-0.36816032	-0.36815909	-0.42011802	-0.42011946	-0.42011802	-0.45533759	-0.45533716	-0.45533716	-0.43919607	-0.43919607	-0.43919607	-0.41949658	-0.41949757	-0.41949757
