0.228749235	0.118483194	0.011946001	0.037192936	0.011590198	0.007443559	0.001336583	0.001110618	0.001157063	0.000524208	0.000718874	0.000403256	0.000625984	0.000675055	0.0010042	0.000380843	0.000356811	0.000317237	0.000238881	0.000324504	0.000324504	0.00017952	0.000347925	0.00023737	0.000337959	0.00025386	0.000302667	0.000244772	0.00052679	0.000268892	0.00041415	0.000201158	0.000265285
0.207535259	0.11615899	0.019942447	0.026559319	0.016379684	0.008750019	0.002597854	0.002783737	0.001759695	0.000587913	0.000291109	0.000486369	0.000625771	0.000365607	0.000306124	0.0004771	0.000343042	0.000348667	0.000218468	0.000341899	0.000261921	0.000397122	0.000211781	0.00033065	0.000288505	0.000338018	0.000284676	0.000359123	0.000264453	0.000311921	0.000250105	0.000365397	0.000273338
0.218780964	0.101066543	0.017220792	0.021394911	0.012756387	0.007358026	0.003032671	0.003294854	0.003024579	0.001155367	0.001333142	0.001026407	0.000878567	0.000690914	0.000477767	0.000335754	0.000556515	0.000401017	0.000255873	0.000198702	0.000258571	0.000356465	0.000292767	0.000305386	0.000322536	0.000269712	0.000340536	0.000418074	0.000262791	0.000305922	0.000435345	0.000317913	0.000202726
0.159372197	0.067575049	0.006857005	0.012032071	0.005456347	0.004457434	0.002114399	0.002274208	0.002239372	0.001052656	0.00081355	0.000725313	0.000654093	0.000539466	0.000381991	0.000433628	0.000500738	0.000357958	0.000351866	0.000337201	0.000251711	0.000326463	0.000296524	0.000370867	0.000216118	0.000454067	0.000222195	0.000471293	0.000326449	0.000290238	0.000342818	0.000445918	0.000369989
0.09278977	0.03393998	0.002812909	0.006564772	0.003612823	0.004688232	0.002858185	0.002522548	0.001664825	0.000834501	0.000670108	0.000534619	0.00032461	0.000564351	0.000346665	0.000367214	0.000375569	0.000383924	0.000233892	0.000376736	0.000277555	0.000367214	0.000230219	0.000385091	0.000299345	0.000299115	0.000343614	0.000264318	0.000286648	0.000311954	0.000232184	0.000253368	0.000239245
0.047591361	0.010923584	0.008073871	0.003824832	0.009038455	0.007669582	0.005377112	0.004707441	0.002860478	0.00205541	0.001535643	0.001059914	0.000676233	0.000553732	0.000339872	0.000326287	0.000289041	0.000316442	0.000254617	0.000302397	0.000241031	0.000363532	0.000339872	0.0001902	0.000293623	0.000388691	0.0003155	0.000384812	0.000292686	0.000411291	0.000221695	0.000372957	0.000238016
0.021202283	0.007726778	0.021124471	0.008386948	0.018629071	0.010838271	0.00560714	0.004334201	0.003054243	0.001821735	0.001887234	0.000920911	0.000209826	0.000268166	0.000359123	0.000421042	0.000384846	0.000505106	0.000253714	0.000486941	0.000308341	0.000436954	0.000270988	0.00036579	0.000356299	0.000299377	0.000349052	0.000227084	0.000320132	0.000373313	0.000408275	0.000270543	0.00033659
0.033391469	0.022651098	0.031670479	0.017364604	0.027034292	0.012270129	0.005215573	0.004635113	0.00368611	0.000819755	0.000805261	0.00076213	0.00063858	0.000341805	0.000512636	0.000272784	0.000483297	0.000360449	0.000302123	0.000305922	0.000407379	0.000385638	0.000399781	0.000265888	0.000413288	0.000398537	0.000448998	0.000348009	0.000293874	0.000310592	0.000338657	0.000184744	0.00042341
0.075857451	0.059010493	0.038501467	0.030077821	0.029912018	0.012834379	0.004046856	0.003524385	0.002842987	0.001527215	0.00093112	0.000557464	0.000492585	0.000438352	0.000384119	0.000203899	0.000377244	0.000409183	0.000546484	0.000420831	0.000362827	0.000222753	0.000426524	0.000375581	0.000237954	0.000180088	0.000315975	0.000272577	0.000290752	0.000239222	0.000239192	0.00033488	0.000222996
0.15496486	0.108118458	0.034031798	0.047613057	0.024897294	0.012435994	0.004335934	0.004358264	0.002182523	0.001885697	0.001434522	0.001620183	0.000280552	0.000172454	0.000293531	0.000335214	0.000294269	0.000330327	0.000427573	0.000287144	0.000449903	0.000374757	0.000241822	0.000180088	0.000291117	0.000359944	0.000357653	0.000423863	0.000210329	0.000317096	0.000144887	0.000335226	0.000186576
0.238689755	0.173251329	0.020597809	0.064024949	0.015693444	0.007045473	0.007543365	0.005507357	0.002090381	0.001550015	0.002103367	0.001159767	0.000385616	0.000497877	0.000479857	0.000359137	0.000407062	0.000428507	0.000345326	0.000351988	0.000221201	0.000381756	0.000476978	0.000378594	0.00014401	0.000454169	0.000331202	0.000430752	0.000235405	0.000352044	0.00034208	0.000362761	0.000341168
0.33872225	0.233322531	0.009711313	0.074257582	0.007069428	0.006638521	0.008846184	0.006276304	0.003286587	0.001556355	0.001262801	0.000365559	0.000280266	0.000751039	0.00073775	0.000278046	0.000291335	0.000505131	0.000515104	0.000551093	0.000381041	0.00026917	0.000334543	0.000260319	0.000249217	0.000308847	0.000393916	0.000381292	0.000301528	0.000293622	0.000278671	0.000405941	0.000341827
0.436644914	0.28411665	0.004511145	0.087097431	0.006087533	0.005733041	0.007841298	0.006616824	0.004045883	0.001132089	0.000756141	0.000521141	0.000586004	0.000281402	0.000488463	0.000678806	0.00036647	0.000677062	0.000524135	0.000311842	0.000443806	0.000480729	0.000267185	0.000317074	0.000605582	0.00022947	0.000383714	0.000235338	0.000345469	0.000193954	0.000351855	0.000220673	0.000293808
0.54761191	0.356607445	0.009980936	0.099813394	0.010898539	0.00738373	0.00684758	0.005979477	0.003580868	0.001973024	0.001391773	0.000922289	0.000473468	0.00043364	0.000366677	0.00057598	0.000790787	0.000536878	0.000449074	0.000383354	0.000291996	0.000290752	0.000380866	0.000414222	0.000280029	0.000218404	0.000285462	0.000413274	0.000388313	0.000234194	0.000332962	0.000405673	0.000241661
0.60031108	0.381284094	0.02318035	0.103744029	0.024084958	0.011894545	0.005236312	0.003731483	0.003141057	0.002718	0.002563775	0.00210999	0.001014095	0.00044611	0.001300297	0.000369994	0.000454514	0.000302766	0.000529659	0.000647307	0.00028596	0.000295436	0.000246946	0.00047804	0.000357656	0.000451818	0.000304271	0.00026272	0.000271133	0.000246806	0.000231035	0.000316161	0.000395542
0.627667015	0.392329047	0.040300913	0.099240103	0.031906827	0.012117078	0.00507821	0.005211713	0.001850152	0.002281569	0.002051111	0.001604214	0.000825647	0.001434163	0.001054722	0.000725873	0.000657007	0.00058955	0.000370318	0.000429342	0.000307064	0.00042232	0.000309884	0.000264904	0.000385245	0.000283646	0.000187552	0.000352539	0.00034749	0.000213248	0.000499655	0.000429735	0.000259691
0.598673464	0.376832481	0.059890318	0.095412167	0.045789399	0.017907653	0.00809429	0.004527829	0.001578463	0.000980395	0.001216253	0.000499739	0.00103936	0.000622138	0.000993289	0.000542374	0.000617668	0.000676632	0.000382328	0.000201332	0.000292587	0.000288634	0.000249952	0.000411033	0.000361884	0.00033488	0.000344914	0.000296111	0.000253152	0.000354236	0.000401024	0.000401024	0.000251358
0.553815408	0.3407773	0.073732614	0.083732585	0.05186399	0.016249615	0.009742196	0.005146953	0.001728047	0.000715838	0.000447886	0.000718653	0.000642895	0.000421226	0.000499094	0.000684978	0.000483667	0.000532764	0.000287954	0.000321624	0.000364415	0.000144856	0.00025358	0.000210789	0.000468807	0.000151313	0.000258735	0.00021978	0.000266253	0.000357554	0.000307986	0.000411998	0.000514928
0.55548202	0.331192864	0.07292035	0.080321839	0.055474959	0.017148668	0.010097641	0.006917105	0.002724326	0.001069677	0.001030538	0.001375136	0.000859324	0.001086505	0.001128576	0.000295579	0.000786148	0.000447033	0.000412854	0.00024948	0.000302207	0.000422949	0.000283696	0.000268131	0.000211333	0.000363672	0.000430974	0.000333322	0.000278965	0.000367646	0.000286129	0.000544862	0.000548478
0.405918539	0.243621467	0.079097564	0.054723559	0.051400557	0.015060382	0.009675578	0.007865944	0.002649182	0.002044382	0.001826564	0.001953665	0.001274063	0.001582597	0.00188363	0.000628265	0.000877118	0.000477194	0.000252864	0.000331136	0.000343398	0.000237482	0.000557164	0.000314108	0.000322339	0.000252623	0.000493277	0.00015206	0.000278164	0.000343298	0.000389935	0.000477124	0.000230882
0.331427537	0.191306578	0.053685216	0.048204681	0.038107485	0.010763927	0.011383768	0.007017919	0.003090474	0.002186755	0.002353123	0.002248392	0.001883856	0.002323218	0.002624202	0.001053397	0.001378513	0.001087776	0.000368785	0.000388321	0.000638167	0.000363231	0.000310273	0.000204359	0.000475015	0.00038596	0.000370514	0.000218619	0.00015902	0.000206994	0.000413675	0.000440683	0.000413675
0.264903866	0.149485826	0.042206418	0.035294156	0.027666513	0.009159491	0.0072607	0.006167894	0.003648931	0.002652526	0.001263174	0.002308771	0.000906399	0.001024644	0.001475462	0.000905879	0.001199687	0.00095813	0.000224167	0.000742141	0.000455243	0.000354236	0.000441346	0.000632956	0.000459795	0.000484387	0.000320956	0.00024339	0.000389033	0.000402529	0.000456891	0.00017724	0.000892162
0.182594617	0.0961543	0.021982931	0.023191236	0.015969287	0.005215368	0.004434617	0.004410025	0.001703633	0.001406204	0.001385969	0.000709105	0.000574623	0.001026769	0.000833227	0.001047004	0.000644042	0.000952412	0.000435203	0.000420971	0.000422616	0.000258604	0.000470736	0.000309435	0.000447177	0.000300807	0.000765749	0.000570578	0.000320722	0.000591399	0.000705912	0.00055904	0.000746804
0.108640492	0.051452613	0.010240144	0.012741533	0.006309606	0.004577149	0.004466999	0.004459136	0.001920552	0.000650501	0.000752225	0.00067276	0.001138014	0.00103429	0.001984208	0.000877646	0.001148748	0.000582955	0.000285392	0.000666645	0.000253188	0.000361219	0.000339749	0.000520735	0.000311221	0.00026886	0.000327872	0.000196328	0.000230882	0.000456285	0.001064915	0.000472204	0.000502046
0.063432863	0.022445325	0.00466904	0.004868603	0.004762087	0.002329378	0.006450415	0.003221658	0.001026709	0.000812264	0.000642221	0.001411906	0.002263266	0.00194274	0.001840388	0.001649694	0.00086042	0.000713503	0.000399126	0.000672149	0.000501479	0.000558287	0.000431204	0.000581059	0.000438441	0.000453539	0.000140312	0.000398779	0.000491671	0.000247697	0.000706722	0.001065495	0.000607628
0.052433263	0.016850134	0.010676405	0.001164453	0.009555112	0.003286639	0.009103871	0.005176472	0.000778691	0.000978574	0.001257995	0.002642407	0.002801427	0.002671672	0.002348107	0.001407661	0.00120187	0.000716658	0.000333139	0.000372962	0.000416123	0.000331771	0.000604676	0.000301928	0.000381739	0.000344295	0.00028922	0.000382305	0.000375183	0.000478776	0.000585313	0.000486048	0.000756879
0.083995469	0.034537461	0.030127325	0.002085518	0.022066346	0.004914662	0.009792855	0.004450636	0.000631638	0.00168087	0.002116709	0.003651936	0.002779283	0.002124003	0.002455777	0.001596659	0.000746052	0.001145938	0.00032764	0.000192449	0.000405688	0.00020978	0.000328788	0.000483724	0.000294299	0.000404799	0.00042562	0.000647944	0.003334674	0.000543036	0.000500581	0.000548255	0.000685039
0.153832434	0.084736821	0.052172248	0.008593186	0.038565503	0.007369537	0.010322398	0.006134186	0.001107038	0.002205845	0.003096353	0.004704405	0.001826251	0.00211775	0.001883114	0.001570794	0.00067161	0.000810815	0.000332977	0.000436755	0.000379825	0.000357555	0.000941344	0.000456061	0.000445865	0.00059833	0.000296694	0.000808373	0.000556246	0.000586088	0.000644441	0.000503787	0.000763782
0.287339631	0.161468963	0.079454011	0.018030584	0.054921735	0.008361049	0.011601594	0.007180323	0.001289866	0.002227644	0.002192553	0.002738212	0.001136863	0.001032666	0.001060631	0.001098478	0.000727199	0.000581322	0.000460116	0.000386641	0.000904335	0.000265059	0.000406209	0.000499504	0.000374799	0.00029402	0.000267012	0.000695644	0.000376204	0.000839052	0.001029672	0.000975422	0.000790107
0.408325742	0.246649374	0.115792001	0.031250593	0.082122519	0.012133157	0.012436958	0.006182857	0.001625849	0.001404464	0.001898221	0.00243552	0.000916517	0.001503166	0.00152109	0.0013146	0.000985428	0.000335924	0.000317837	0.000663958	0.00056695	0.000413675	0.000594793	0.000398779	0.00035289	0.000434473	0.000455652	0.000648512	0.000826146	0.000820079	0.000574809	0.000494877	0.000921785
0.698515721	0.413116031	0.129831959	0.057149591	0.094250062	0.016271588	0.010225092	0.006024394	0.001610357	0.000810042	0.000879248	0.00094663	0.002109504	0.002597237	0.001997107	0.001274861	0.001370793	0.000780523	0.000464487	0.000354394	0.000704928	0.000566504	0.000553432	0.00091142	0.000522054	0.000517076	0.0009277	0.001060354	0.000783054	0.001139563	0.000999607	0.000807942	0.000753394
